,Date,Product Code,Number of Edges(Plant),Number of Edges(Storage),Number of Nodes,Production,Delivery to Distributer,Factory Issue,Sales Order
0,01/01/2023 0:00,SE200G24P,17,37,29,0,0.0,200,225.0
1,02/01/2023 0:00,SE200G24P,17,37,29,0,55.22895833,46,109.0
2,03/01/2023 0:00,SE200G24P,17,37,29,0,203.0,0,100.0
3,04/01/2023 0:00,SE200G24P,17,37,29,0,66.77104167,1,130.0
4,05/01/2023 0:00,SE200G24P,17,37,29,0,35.0,0,155.0
5,06/01/2023 0:00,SE200G24P,17,37,29,0,0.0,0,0.0
6,07/01/2023 0:00,SE200G24P,17,37,29,295,12.22895833,0,0.0
7,08/01/2023 0:00,SE200G24P,17,37,29,102,220.0,365,97.0
8,09/01/2023 0:00,SE200G24P,17,37,29,65,145.0,100,54.0
9,10/01/2023 0:00,SE200G24P,17,37,29,0,100.0,0,48.0
10,11/01/2023 0:00,SE200G24P,17,37,29,598,0.0,0,105.0
11,12/01/2023 0:00,SE200G24P,17,37,29,0,20.0,288,30.0
12,13/01/2023 0:00,SE200G24P,17,37,29,0,60.0,160,0.0
13,14/01/2023 0:00,SE200G24P,17,37,29,0,119.0,20,0.0
14,15/01/2023 0:00,SE200G24P,17,37,29,0,132.7710417,95,78.0
15,16/01/2023 0:00,SE200G24P,17,37,29,0,94.0,36,45.0
16,17/01/2023 0:00,SE200G24P,17,37,29,0,84.0,0,120.0
17,18/01/2023 0:00,SE200G24P,17,37,29,6,45.0,7,40.0
18,19/01/2023 0:00,SE200G24P,17,37,29,0,41.20791667,0,130.0
19,20/01/2023 0:00,SE200G24P,17,37,29,450,70.0,320,0.0
20,21/01/2023 0:00,SE200G24P,17,37,29,200,170.0,110,0.0
21,22/01/2023 0:00,SE200G24P,17,37,29,0,64.0,114,54.0
22,23/01/2023 0:00,SE200G24P,17,37,29,0,76.0,0,116.0
23,24/01/2023 0:00,SE200G24P,17,37,29,0,100.0,80,45.0
24,25/01/2023 0:00,SE200G24P,17,37,29,0,70.79208333,18,8.0
25,26/01/2023 0:00,SE200G24P,17,37,29,0,39.0,8,115.0
26,27/01/2023 0:00,SE200G24P,17,37,29,0,32.0,0,0.0
27,28/01/2023 0:00,SE200G24P,17,37,29,0,38.0,0,0.0
28,29/01/2023 0:00,SE200G24P,17,37,29,330,10.0,60,60.0
29,30/01/2023 0:00,SE200G24P,17,37,29,0,0.0,10,70.0
30,31/01/2023 0:00,SE200G24P,17,37,29,0,49.0,232,90.0
31,01/02/2023 0:00,SE200G24P,17,37,29,17,0.0,45,125.42
32,02/02/2023 0:00,SE200G24P,17,37,29,200,131.0,115,144.0
33,03/02/2023 0:00,SE200G24P,17,37,29,0,0.0,84,0.0
34,04/02/2023 0:00,SE200G24P,17,37,29,199,149.0,0,10.0
35,05/02/2023 0:00,SE200G24P,17,37,29,0,86.0,184,105.0
36,06/02/2023 0:00,SE200G24P,17,37,29,0,208.0,0,75.0
37,07/02/2023 0:00,SE200G24P,17,37,29,200,45.0,20,161.0
38,08/02/2023 0:00,SE200G24P,17,37,29,3,41.0,196,270.0
39,09/02/2023 0:00,SE200G24P,17,37,29,400,301.0,204,133.0
40,10/02/2023 0:00,SE200G24P,17,37,29,0,0.0,0,0.0
41,11/02/2023 0:00,SE200G24P,17,37,29,100,97.0,32,5.0
42,12/02/2023 0:00,SE200G24P,17,37,29,100,39.0,91,110.0
43,13/02/2023 0:00,SE200G24P,17,37,29,1,20.0,277,58.0
44,14/02/2023 0:00,SE200G24P,17,37,29,0,108.0,0,227.0
45,15/02/2023 0:00,SE200G24P,17,37,29,0,164.0,0,210.25
46,16/02/2023 0:00,SE200G24P,17,37,29,600,70.0,40,159.0
47,17/02/2023 0:00,SE200G24P,17,37,29,0,0.0,255,0.0
48,18/02/2023 0:00,SE200G24P,17,37,29,0,132.0,130,10.0
49,19/02/2023 0:00,SE200G24P,17,37,29,200,209.0,45,226.0
50,20/02/2023 0:00,SE200G24P,17,37,29,0,128.0,70,245.0
51,21/02/2023 0:00,SE200G24P,17,37,29,0,32.0,170,0.0
52,22/02/2023 0:00,SE200G24P,17,37,29,402,0.0,40,230.0
53,23/02/2023 0:00,SE200G24P,17,37,29,0,231.0,243,160.0
54,24/02/2023 0:00,SE200G24P,17,37,29,250,98.0,95,0.0
55,25/02/2023 0:00,SE200G24P,17,37,29,0,174.0,364,0.0
56,26/02/2023 0:00,SE200G24P,17,37,29,0,216.0,0,414.0
57,27/02/2023 0:00,SE200G24P,17,37,29,700,210.0,100,108.0
58,28/02/2023 0:00,SE200G24P,17,37,29,0,33.0,300,61.0
59,01/03/2023 0:00,SE200G24P,17,37,29,300,72.0,310,135.0
60,02/03/2023 0:00,SE200G24P,17,37,29,0,180.0,0,193.0
61,03/03/2023 0:00,SE200G24P,17,37,29,0,190.0,154,0.0
62,04/03/2023 0:00,SE200G24P,17,37,29,0,317.0,85,5.0
63,05/03/2023 0:00,SE200G24P,17,37,29,1,114.0,52,201.0
64,06/03/2023 0:00,SE200G24P,17,37,29,300,94.0,204,90.0
65,07/03/2023 0:00,SE200G24P,17,37,29,100,133.0,30,65.0
66,08/03/2023 0:00,SE200G24P,17,37,29,0,29.0,80,0.0
67,09/03/2023 0:00,SE200G24P,17,37,29,2,147.0,40,100.0
68,10/03/2023 0:00,SE200G24P,17,37,29,0,10.0,25,0.0
69,11/03/2023 0:00,SE200G24P,17,37,29,0,62.035,15,30.0
70,12/03/2023 0:00,SE200G24P,17,37,29,0,44.0,8,150.0
71,13/03/2023 0:00,SE200G24P,17,37,29,300,25.965,0,75.0
72,14/03/2023 0:00,SE200G24P,17,37,29,0,8.0,155,60.0
73,15/03/2023 0:00,SE200G24P,17,37,29,0,130.0,145,55.0
74,16/03/2023 0:00,SE200G24P,17,37,29,0,15.0,0,35.0
75,17/03/2023 0:00,SE200G24P,17,37,29,0,50.0,0,0.0
76,18/03/2023 0:00,SE200G24P,17,37,29,300,85.0,80,10.0
77,19/03/2023 0:00,SE200G24P,17,37,29,0,5.0,40,15.0
78,20/03/2023 0:00,SE200G24P,17,37,29,200,35.0,0,263.0
79,21/03/2023 0:00,SE200G24P,17,37,29,0,66.0,0,114.0
80,22/03/2023 0:00,SE200G24P,17,37,29,0,34.0,299,50.0
81,23/03/2023 0:00,SE200G24P,17,37,29,0,41.0,81,60.0
82,24/03/2023 0:00,SE200G24P,17,37,29,0,30.0,0,0.0
83,25/03/2023 0:00,SE200G24P,17,37,29,200,115.0,50,0.0
84,26/03/2023 0:00,SE200G24P,17,37,29,0,174.0,120,0.0
85,27/03/2023 0:00,SE200G24P,17,37,29,50,165.0,20,434.0
86,28/03/2023 0:00,SE200G24P,17,37,29,400,25.0,0,15.0
87,29/03/2023 0:00,SE200G24P,17,37,29,4,20.0,94,40.0
88,30/03/2023 0:00,SE200G24P,17,37,29,0,9.0,20,25.38
89,31/03/2023 0:00,SE200G24P,17,37,29,0,110.0,150,0.0
90,01/04/2023 0:00,SE200G24P,17,37,29,0,30.0,30,0.0
91,02/04/2023 0:00,SE200G24P,17,37,29,0,83.0,10,85.0
92,03/04/2023 0:00,SE200G24P,17,37,29,150,257.0,220,35.0
93,04/04/2023 0:00,SE200G24P,17,37,29,0,34.0,70,67.0
94,05/04/2023 0:00,SE200G24P,17,37,29,0,19.99291667,20,80.0
95,06/04/2023 0:00,SE200G24P,17,37,29,0,60.0,0,119.0
96,07/04/2023 0:00,SE200G24P,17,37,29,177,10.0,0,0.0
97,08/04/2023 0:00,SE200G24P,17,37,29,200,0.0,220,0.0
98,09/04/2023 0:00,SE200G24P,17,37,29,0,110.0,20,88.04208333
99,10/04/2023 0:00,SE200G24P,17,37,29,0,86.0,55,20.0
100,11/04/2023 0:00,SE200G24P,17,37,29,0,26.0,80,70.0
101,12/04/2023 0:00,SE200G24P,17,37,29,0,61.0,0,140.0
102,13/04/2023 0:00,SE200G24P,17,37,29,0,59.0,0,110.0
103,14/04/2023 0:00,SE200G24P,17,37,29,300,94.0,150,0.0
104,15/04/2023 0:00,SE200G24P,17,37,29,0,25.0,45,10.0
105,16/04/2023 0:00,SE200G24P,17,37,29,200,30.0,150,25.0
106,17/04/2023 0:00,SE200G24P,17,37,29,0,46.0,0,116.0
107,18/04/2023 0:00,SE200G24P,17,37,29,0,164.0,70,72.0
108,19/04/2023 0:00,SE200G24P,17,37,29,0,16.0,60,5.0
109,20/04/2023 0:00,SE200G24P,17,37,29,2,20.0,0,0.0
110,21/04/2023 0:00,SE200G24P,17,37,29,0,40.0,0,0.0
111,22/04/2023 0:00,SE200G24P,17,37,29,0,0.0,0,0.0
112,23/04/2023 0:00,SE200G24P,17,37,29,0,0.0,0,0.0
113,24/04/2023 0:00,SE200G24P,17,37,29,0,0.0,0,0.0
114,25/04/2023 0:00,SE200G24P,17,37,29,0,33.0,0,10.0
115,26/04/2023 0:00,SE200G24P,17,37,29,0,20.0,0,60.0
116,27/04/2023 0:00,SE200G24P,17,37,29,1,11.0,30,117.0
117,28/04/2023 0:00,SE200G24P,17,37,29,200,5.0,0,0.0
118,29/04/2023 0:00,SE200G24P,17,37,29,0,15.0,130,0.0
119,30/04/2023 0:00,SE200G24P,17,37,29,0,60.0,0,97.0
120,01/05/2023 0:00,SE200G24P,17,37,29,0,47.0,69,0.0
121,02/05/2023 0:00,SE200G24P,17,37,29,200,53.0,0,163.0
122,03/05/2023 0:00,SE200G24P,17,37,29,200,44.00708333,10,125.2079167
123,04/05/2023 0:00,SE200G24P,17,37,29,294,14.0,280,0.0
124,05/05/2023 0:00,SE200G24P,17,37,29,0,30.0,40,0.0
125,06/05/2023 0:00,SE200G24P,17,37,29,0,153.0,100,0.0
126,07/05/2023 0:00,SE200G24P,17,37,29,0,100.0,30,196.0
127,08/05/2023 0:00,SE200G24P,17,37,29,0,65.0,0,40.0
128,09/05/2023 0:00,SE200G24P,17,37,29,0,35.0,45,50.0
129,10/05/2023 0:00,SE200G24P,17,37,29,0,103.0,60,30.0
130,11/05/2023 0:00,SE200G24P,17,37,29,8,81.0,90,55.0
131,12/05/2023 0:00,SE200G24P,17,37,29,0,0.0,48,0.0
132,13/05/2023 0:00,SE200G24P,17,37,29,0,63.0,0,5.0
133,14/05/2023 0:00,SE200G24P,17,37,29,0,21.99291667,0,50.0
134,15/05/2023 0:00,SE200G24P,17,37,29,0,41.0,0,10.0
135,16/05/2023 0:00,SE200G24P,17,37,29,150,0.0,30,50.0
136,17/05/2023 0:00,SE200G24P,17,37,29,0,10.0,90,70.16708333
137,18/05/2023 0:00,SE200G24P,17,37,29,10,25.0,40,41.0
138,19/05/2023 0:00,SE200G24P,17,37,29,51,60.0,0,0.0
139,20/05/2023 0:00,SE200G24P,17,37,29,100,55.0,51,30.0
140,21/05/2023 0:00,SE200G24P,17,37,29,0,40.00708333,30,93.0
141,22/05/2023 0:00,SE200G24P,17,37,29,0,15.0,0,35.0
142,23/05/2023 0:00,SE200G24P,17,37,29,190,20.0,100,35.0
143,24/05/2023 0:00,SE200G24P,17,37,29,0,49.0,35,5.0
144,25/05/2023 0:00,SE200G24P,17,37,29,0,51.0,55,65.0
145,26/05/2023 0:00,SE200G24P,17,37,29,0,80.0,0,0.0
146,27/05/2023 0:00,SE200G24P,17,37,29,0,51.0,0,0.0
147,28/05/2023 0:00,SE200G24P,17,37,29,0,10.0,0,31.0
148,29/05/2023 0:00,SE200G24P,17,37,29,0,20.0,0,19.0
149,30/05/2023 0:00,SE200G24P,17,37,29,100,0.0,0,55.0
150,31/05/2023 0:00,SE200G24P,17,37,29,100,35.0,72,10.25
151,01/06/2023 0:00,SE200G24P,17,37,29,0,5.0,0,18.0
152,02/06/2023 0:00,SE200G24P,17,37,29,0,33.0,0,0.0
153,03/06/2023 0:00,SE200G24P,17,37,29,0,10.0,100,0.0
154,04/06/2023 0:00,SE200G24P,17,37,29,0,10.0,30,45.0
155,05/06/2023 0:00,SE200G24P,17,37,29,0,27.0,0,45.0
156,06/06/2023 0:00,SE200G24P,17,37,29,0,41.0,7,42.0
157,07/06/2023 0:00,SE200G24P,17,37,29,0,41.0,0,105.0
158,08/06/2023 0:00,SE200G24P,17,37,29,0,15.0,0,50.0
159,09/06/2023 0:00,SE200G24P,17,37,29,215,0.0,0,0.0
160,10/06/2023 0:00,SE200G24P,17,37,29,0,77.0,172,20.0
161,11/06/2023 0:00,SE200G24P,17,37,29,0,0.0,0,71.0
162,12/06/2023 0:00,SE200G24P,17,37,29,1,70.0,45,15.0
163,13/06/2023 0:00,SE200G24P,17,37,29,201,37.0,20,30.0
164,14/06/2023 0:00,SE200G24P,17,37,29,0,13.0,50,55.45791667
165,15/06/2023 0:00,SE200G24P,17,37,29,0,47.0,100,90.0
166,16/06/2023 0:00,SE200G24P,17,37,29,0,0.0,0,0.0
167,17/06/2023 0:00,SE200G24P,17,37,29,200,63.0,110,0.0
168,18/06/2023 0:00,SE200G24P,17,37,29,0,98.0,0,66.0
169,19/06/2023 0:00,SE200G24P,17,37,29,0,76.0,35,68.0
170,20/06/2023 0:00,SE200G24P,17,37,29,0,20.0,39,85.0
171,21/06/2023 0:00,SE200G24P,17,37,29,1,28.0,17,62.0
172,22/06/2023 0:00,SE200G24P,17,37,29,200,65.0,25,50.0
173,23/06/2023 0:00,SE200G24P,17,37,29,102,2.0,0,0.0
174,24/06/2023 0:00,SE200G24P,17,37,29,0,46.0,10,0.0
175,25/06/2023 0:00,SE200G24P,17,37,29,0,90.0,45,40.0
176,26/06/2023 0:00,SE200G24P,17,37,29,0,53.0,65,41.0
177,27/06/2023 0:00,SE200G24P,17,37,29,0,41.0,0,27.0
178,28/06/2023 0:00,SE200G24P,17,37,29,0,0.0,0,0.0
179,29/06/2023 0:00,SE200G24P,17,37,29,0,0.0,0,0.0
180,30/06/2023 0:00,SE200G24P,17,37,29,0,0.0,0,0.0
181,01/07/2023 0:00,SE200G24P,17,37,29,0,0.0,0,0.0
182,02/07/2023 0:00,SE200G24P,17,37,29,0,16.0,0,11.0
183,03/07/2023 0:00,SE200G24P,17,37,29,0,0.0,0,45.0
184,04/07/2023 0:00,SE200G24P,17,37,29,0,45.0,0,153.0
185,05/07/2023 0:00,SE200G24P,17,37,29,200,5.0,140,85.20791667
186,06/07/2023 0:00,SE200G24P,17,37,29,152,120.0,40,97.0
187,07/07/2023 0:00,SE200G24P,17,37,29,0,0.0,108,0.0
188,08/07/2023 0:00,SE200G24P,17,37,29,71,172.0,0,0.0
189,09/07/2023 0:00,SE200G24P,17,37,29,0,0.0,136,187.0
190,10/07/2023 0:00,SE200G24P,17,37,29,200,124.0,16,60.0
191,11/07/2023 0:00,SE200G24P,17,37,29,101,32.0,184,53.0
192,12/07/2023 0:00,SE200G24P,17,37,29,0,123.0,15,35.0
193,13/07/2023 0:00,SE200G24P,17,37,29,1,95.0,87,82.0
194,14/07/2023 0:00,SE200G24P,17,37,29,0,7.0,0,0.0
195,15/07/2023 0:00,SE200G24P,17,37,29,121,44.0,80,0.167083333
196,16/07/2023 0:00,SE200G24P,17,37,29,0,20.0,39,30.0
197,17/07/2023 0:00,SE200G24P,17,37,29,0,56.0,0,54.0
198,18/07/2023 0:00,SE200G24P,17,37,29,100,43.95,47,94.0
199,19/07/2023 0:00,SE200G24P,17,37,29,200,66.0,50,37.0
