,Date,Product Code,Number of Edges(Plant),Number of Edges(Storage),Number of Nodes,Production,Delivery to Distributer,Factory Issue,Sales Order
0,01/01/2023 0:00,MAR01K24P,51,148,309,100,137.0,480.0,1607.0
1,02/01/2023 0:00,MAR01K24P,51,148,309,200,962.0,425.0,999.0
2,03/01/2023 0:00,MAR01K24P,51,148,309,1200,1007.875,1110.0,2004.0
3,04/01/2023 0:00,MAR01K24P,51,148,309,1400,1387.0,1014.0,760.875
4,05/01/2023 0:00,MAR01K24P,51,148,309,2500,361.865,1155.0,1129.0
5,06/01/2023 0:00,MAR01K24P,51,148,309,300,265.0,1380.0,0.0
6,07/01/2023 0:00,MAR01K24P,51,148,309,300,1405.0,120.0,81.0
7,08/01/2023 0:00,MAR01K24P,51,148,309,350,562.0,925.0,2100.0
8,09/01/2023 0:00,MAR01K24P,51,148,309,800,1617.01,1360.0,1099.0
9,10/01/2023 0:00,MAR01K24P,51,148,309,2500,882.99,453.0,1236.0
10,11/01/2023 0:00,MAR01K24P,51,148,309,550,1121.0,1855.0,749.0
11,12/01/2023 0:00,MAR01K24P,51,148,309,400,1186.0,940.0,785.0
12,13/01/2023 0:00,MAR01K24P,51,148,309,1100,142.0,1202.0,0.0
13,14/01/2023 0:00,MAR01K24P,51,148,309,1000,871.01,510.0,112.5
14,15/01/2023 0:00,MAR01K24P,51,148,309,525,512.999,210.0,1585.417
15,16/01/2023 0:00,MAR01K24P,51,148,309,120,1256.917,425.0,795.0
16,17/01/2023 0:00,MAR01K24P,51,148,309,850,853.0,1248.0,551.042
17,18/01/2023 0:00,MAR01K24P,51,148,309,920,331.542,620.0,630.5
18,19/01/2023 0:00,MAR01K24P,51,148,309,800,738.0,425.0,837.0
19,20/01/2023 0:00,MAR01K24P,51,148,309,200,183.0,802.0,0.0
20,21/01/2023 0:00,MAR01K24P,51,148,309,500,636.0,530.0,53.0
21,22/01/2023 0:00,MAR01K24P,51,148,309,496,498.0,390.0,1343.167
22,23/01/2023 0:00,MAR01K24P,51,148,309,500,759.667,605.0,812.0
23,24/01/2023 0:00,MAR01K24P,51,148,309,500,655.0,875.0,568.0
24,25/01/2023 0:00,MAR01K24P,51,148,309,1500,592.0,920.0,672.0
25,26/01/2023 0:00,MAR01K24P,51,148,309,500,980.001,995.0,709.0
26,27/01/2023 0:00,MAR01K24P,51,148,309,545,465.0,530.0,0.0
27,28/01/2023 0:00,MAR01K24P,51,148,309,1740,286.0,280.0,80.0
28,29/01/2023 0:00,MAR01K24P,51,148,309,0,281.0,250.0,953.0
29,30/01/2023 0:00,MAR01K24P,51,148,309,200,720.0,423.0,745.0
30,31/01/2023 0:00,MAR01K24P,51,148,309,500,1140.75,850.0,803.583
31,01/02/2023 0:00,MAR01K24P,51,148,309,380,647.0,850.0,1365.33
32,02/02/2023 0:00,MAR01K24P,51,148,309,445,819.0,710.0,1035.583
33,03/02/2023 0:00,MAR01K24P,51,148,309,1015,368.0,950.0,0.0
34,04/02/2023 0:00,MAR01K24P,51,148,309,1215,568.33,870.0,151.0
35,05/02/2023 0:00,MAR01K24P,51,148,309,500,667.583,160.0,929.0
36,06/02/2023 0:00,MAR01K24P,51,148,309,500,569.0,860.0,657.0
37,07/02/2023 0:00,MAR01K24P,51,148,309,380,929.0,100.0,722.577
38,08/02/2023 0:00,MAR01K24P,51,148,309,600,488.16,510.0,714.0
39,09/02/2023 0:00,MAR01K24P,51,148,309,600,600.0,1070.0,1040.0
40,10/02/2023 0:00,MAR01K24P,51,148,309,945,209.0,525.0,0.0
41,11/02/2023 0:00,MAR01K24P,51,148,309,450,649.0,180.0,56.0
42,12/02/2023 0:00,MAR01K24P,51,148,309,0,518.0,260.0,1070.0
43,13/02/2023 0:00,MAR01K24P,51,148,309,0,879.0,170.0,1502.0
44,14/02/2023 0:00,MAR01K24P,51,148,309,1000,1120.0,1550.0,1833.0
45,15/02/2023 0:00,MAR01K24P,51,148,309,1200,882.417,650.0,605.458
46,16/02/2023 0:00,MAR01K24P,51,148,309,2500,264.0,720.0,747.875
47,17/02/2023 0:00,MAR01K24P,51,148,309,2000,212.0,880.0,0.0
48,18/02/2023 0:00,MAR01K24P,51,148,309,0,1127.333,1225.0,9.166
49,19/02/2023 0:00,MAR01K24P,51,148,309,887,938.166,500.0,1022.0
50,20/02/2023 0:00,MAR01K24P,51,148,309,0,1080.0,1285.0,1653.0
51,21/02/2023 0:00,MAR01K24P,51,148,309,0,767.0,1010.0,0.0
52,22/02/2023 0:00,MAR01K24P,51,148,309,1500,819.0,538.0,1001.17
53,23/02/2023 0:00,MAR01K24P,51,148,309,1000,556.0,490.0,281.0
54,24/02/2023 0:00,MAR01K24P,51,148,309,488,322.0,790.0,0.0
55,25/02/2023 0:00,MAR01K24P,51,148,309,700,615.17,515.0,0.0
56,26/02/2023 0:00,MAR01K24P,51,148,309,500,532.0,103.0,1160.0
57,27/02/2023 0:00,MAR01K24P,51,148,309,500,661.0,270.0,822.0
58,28/02/2023 0:00,MAR01K24P,51,148,309,0,1169.375,1231.0,808.375
59,01/03/2023 0:00,MAR01K24P,51,148,309,215,783.0,1341.0,1021.0
60,02/03/2023 0:00,MAR01K24P,51,148,309,1285,898.0,350.0,1847.0
61,03/03/2023 0:00,MAR01K24P,51,148,309,600,390.0,900.0,0.0
62,04/03/2023 0:00,MAR01K24P,51,148,309,751,1209.0,315.0,43.0
63,05/03/2023 0:00,MAR01K24P,51,148,309,0,323.0,300.0,1602.0
64,06/03/2023 0:00,MAR01K24P,51,148,309,500,917.0,1260.0,1392.0
65,07/03/2023 0:00,MAR01K24P,51,148,309,2500,1222.0,660.0,965.0
66,08/03/2023 0:00,MAR01K24P,51,148,309,0,556.0,860.0,0.0
67,09/03/2023 0:00,MAR01K24P,51,148,309,1200,519.0,410.0,1293.0
68,10/03/2023 0:00,MAR01K24P,51,148,309,500,602.0,810.0,0.0
69,11/03/2023 0:00,MAR01K24P,51,148,309,800,731.0,218.0,310.417
70,12/03/2023 0:00,MAR01K24P,51,148,309,565,359.0,130.0,1087.0
71,13/03/2023 0:00,MAR01K24P,51,148,309,0,1080.417,2035.0,1164.0
72,14/03/2023 0:00,MAR01K24P,51,148,309,500,980.0,860.0,1031.0
73,15/03/2023 0:00,MAR01K24P,51,148,309,1300,889.958,215.0,577.25
74,16/03/2023 0:00,MAR01K24P,51,148,309,1090,553.0,1015.0,1078.292
75,17/03/2023 0:00,MAR01K24P,51,148,309,500,582.292,630.0,0.0
76,18/03/2023 0:00,MAR01K24P,51,148,309,36,561.292,587.0,374.292
77,19/03/2023 0:00,MAR01K24P,51,148,309,1500,953.417,1910.0,1067.417
78,20/03/2023 0:00,MAR01K24P,51,148,309,925,359.0,0.0,998.0
79,21/03/2023 0:00,MAR01K24P,51,148,309,0,1136.0,475.0,859.25
80,22/03/2023 0:00,MAR01K24P,51,148,309,1117,746.542,1460.0,334.083
81,23/03/2023 0:00,MAR01K24P,51,148,309,1010,376.0,145.0,1803.833
82,24/03/2023 0:00,MAR01K24P,51,148,309,400,802.0,680.0,0.0
83,25/03/2023 0:00,MAR01K24P,51,148,309,400,1169.083,538.0,160.0
84,26/03/2023 0:00,MAR01K24P,51,148,309,0,317.0,455.0,0.0
85,27/03/2023 0:00,MAR01K24P,51,148,309,464,376.0,50.0,1883.0
86,28/03/2023 0:00,MAR01K24P,51,148,309,1500,1153.0,830.0,968.0
87,29/03/2023 0:00,MAR01K24P,51,148,309,1005,172.333,2085.0,405.0
88,30/03/2023 0:00,MAR01K24P,51,148,309,1200,1118.792,800.0,359.958
89,31/03/2023 0:00,MAR01K24P,51,148,309,775,796.5,680.0,0.0
90,01/04/2023 0:00,MAR01K24P,51,148,309,615,412.333,390.0,40.0
91,02/04/2023 0:00,MAR01K24P,51,148,309,0,595.0,700.0,1220.083
92,03/04/2023 0:00,MAR01K24P,51,148,309,614,1249.666,271.666,1140.0
93,04/04/2023 0:00,MAR01K24P,51,148,309,1110,555.25,905.0,1732.291
94,05/04/2023 0:00,MAR01K24P,51,148,309,500,1044.0,142.0,1037.0
95,06/04/2023 0:00,MAR01K24P,51,148,309,1200,389.0,2155.0,956.0
96,07/04/2023 0:00,MAR01K24P,51,148,309,1210,259.0,860.0,0.0
97,08/04/2023 0:00,MAR01K24P,51,148,309,630,1390.0,550.0,466.0
98,09/04/2023 0:00,MAR01K24P,51,148,309,701,921.0,638.0,1715.5
99,10/04/2023 0:00,MAR01K24P,51,148,309,1000,1126.5,715.0,723.0
100,11/04/2023 0:00,MAR01K24P,51,148,309,1000,796.499,800.0,1948.208
101,12/04/2023 0:00,MAR01K24P,51,148,309,1500,1430.25,1560.0,1541.25
102,13/04/2023 0:00,MAR01K24P,51,148,309,1000,1371.0,1303.0,1328.41
103,14/04/2023 0:00,MAR01K24P,51,148,309,1000,1173.0,1165.0,0.0
104,15/04/2023 0:00,MAR01K24P,51,148,309,1000,859.785,480.0,210.375
105,16/04/2023 0:00,MAR01K24P,51,148,309,620,165.0,1765.0,2194.125
106,17/04/2023 0:00,MAR01K24P,51,148,309,1000,1120.0,345.0,1221.0
107,18/04/2023 0:00,MAR01K24P,51,148,309,1500,1408.125,1600.0,924.0
108,19/04/2023 0:00,MAR01K24P,51,148,309,1500,1244.0,423.0,122.0
109,20/04/2023 0:00,MAR01K24P,51,148,309,1150,660.0,182.0,30.0
110,21/04/2023 0:00,MAR01K24P,51,148,309,0,19.0,0.0,0.0
111,22/04/2023 0:00,MAR01K24P,51,148,309,0,0.0,0.0,0.0
112,23/04/2023 0:00,MAR01K24P,51,148,309,0,0.0,0.0,0.0
113,24/04/2023 0:00,MAR01K24P,51,148,309,0,0.0,0.0,0.0
114,25/04/2023 0:00,MAR01K24P,51,148,309,0,55.0,500.0,515.0
115,26/04/2023 0:00,MAR01K24P,51,148,309,500,597.0,960.0,703.0
116,27/04/2023 0:00,MAR01K24P,51,148,309,1500,698.0,885.0,1261.708
117,28/04/2023 0:00,MAR01K24P,51,148,309,1000,484.0,449.0,0.0
118,29/04/2023 0:00,MAR01K24P,51,148,309,500,1131.708,695.0,166.0
119,30/04/2023 0:00,MAR01K24P,51,148,309,500,1117.0,445.0,1300.083
120,01/05/2023 0:00,MAR01K24P,51,148,309,0,441.083,1294.0,0.0
121,02/05/2023 0:00,MAR01K24P,51,148,309,500,387.0,250.0,2133.0
122,03/05/2023 0:00,MAR01K24P,51,148,309,1000,1108.417,760.0,1727.457
123,04/05/2023 0:00,MAR01K24P,51,148,309,1000,951.873,975.0,192.917
124,05/05/2023 0:00,MAR01K24P,51,148,309,0,338.0,1025.0,0.0
125,06/05/2023 0:00,MAR01K24P,51,148,309,1000,791.167,1214.0,241.0
126,07/05/2023 0:00,MAR01K24P,51,148,309,1000,602.0,990.0,1756.0
127,08/05/2023 0:00,MAR01K24P,51,148,309,1000,896.0,608.0,698.0
128,09/05/2023 0:00,MAR01K24P,51,148,309,1500,760.917,355.0,1491.0
129,10/05/2023 0:00,MAR01K24P,51,148,309,1200,805.0,750.0,868.0
130,11/05/2023 0:00,MAR01K24P,51,148,309,700,905.0,1292.0,800.0
131,12/05/2023 0:00,MAR01K24P,51,148,309,500,522.0,1495.0,0.0
132,13/05/2023 0:00,MAR01K24P,51,148,309,0,806.0,505.0,13.0
133,14/05/2023 0:00,MAR01K24P,51,148,309,800,293.0,685.0,586.0
134,15/05/2023 0:00,MAR01K24P,51,148,309,1516,711.0,272.0,393.0
135,16/05/2023 0:00,MAR01K24P,51,148,309,500,496.0,510.0,733.0
136,17/05/2023 0:00,MAR01K24P,51,148,309,300,526.0,679.0,509.917
137,18/05/2023 0:00,MAR01K24P,51,148,309,800,425.292,1015.0,1072.0
138,19/05/2023 0:00,MAR01K24P,51,148,309,500,810.0,185.0,0.0
139,20/05/2023 0:00,MAR01K24P,51,148,309,500,598.0,720.0,66.0
