,Date,Product Code,Number of Edges(Plant),Number of Edges(Storage),Number of Nodes,Production,Delivery to Distributer,Factory Issue,Sales Order
0,01/01/2023 0:00,SOS001L12P,142,213,861,4016,3816.0,2748.0,21394.0
1,02/01/2023 0:00,SOS001L12P,142,213,861,7000,12683.0,7560.0,17059.0
2,03/01/2023 0:00,SOS001L12P,142,213,861,10000,14731.16603,12661.0,12178.0
3,04/01/2023 0:00,SOS001L12P,142,213,861,10618,13842.66603,12087.0,10920.08297
4,05/01/2023 0:00,SOS001L12P,142,213,861,15156,9933.416938,12414.0,16931.0
5,06/01/2023 0:00,SOS001L12P,142,213,861,5006,5392.0,8453.0,0.0
6,07/01/2023 0:00,SOS001L12P,142,213,861,9314,12888.0,5537.0,1419.0
7,08/01/2023 0:00,SOS001L12P,142,213,861,8386,6249.0,8480.0,17243.0
8,09/01/2023 0:00,SOS001L12P,142,213,861,10004,11547.0,11839.0,15628.0
9,10/01/2023 0:00,SOS001L12P,142,213,861,11726,12117.0,11368.0,13523.0
10,11/01/2023 0:00,SOS001L12P,142,213,861,15000,13574.0,16066.0,9036.666033
11,12/01/2023 0:00,SOS001L12P,142,213,861,15012,9718.666033,11037.0,16827.08297
12,13/01/2023 0:00,SOS001L12P,142,213,861,5358,5949.0,7544.0,0.0
13,14/01/2023 0:00,SOS001L12P,142,213,861,12000,7988.0,6748.0,1507.666033
14,15/01/2023 0:00,SOS001L12P,142,213,861,11897,6507.0,11420.0,16144.0
15,16/01/2023 0:00,SOS001L12P,142,213,861,11500,11571.66603,13147.0,7141.0
16,17/01/2023 0:00,SOS001L12P,142,213,861,8000,12099.0,11925.0,7806.0
17,18/01/2023 0:00,SOS001L12P,142,213,861,10000,9191.0,8362.0,7143.0
18,19/01/2023 0:00,SOS001L12P,142,213,861,13002,8171.0,9509.0,15254.0
19,20/01/2023 0:00,SOS001L12P,142,213,861,3611,8167.0,8783.0,0.0
20,21/01/2023 0:00,SOS001L12P,142,213,861,7003,5834.0,3205.0,2517.0
21,22/01/2023 0:00,SOS001L12P,142,213,861,9000,5544.0,9452.0,15982.0
22,23/01/2023 0:00,SOS001L12P,142,213,861,7016,11854.0,10733.0,8433.0
23,24/01/2023 0:00,SOS001L12P,142,213,861,7018,10093.0,9030.0,6602.0
24,25/01/2023 0:00,SOS001L12P,142,213,861,10003,8048.0,9138.0,6309.0
25,26/01/2023 0:00,SOS001L12P,142,213,861,11004,7426.0,8742.0,12848.0
26,27/01/2023 0:00,SOS001L12P,142,213,861,4693,5149.0,5738.0,0.0
27,28/01/2023 0:00,SOS001L12P,142,213,861,8000,6439.0,5270.0,2314.332971
28,29/01/2023 0:00,SOS001L12P,142,213,861,10000,5239.0,8046.0,11075.0
29,30/01/2023 0:00,SOS001L12P,142,213,861,11000,8617.0,6196.0,8734.0
