,Date,Product Code,Number of Edges(Plant),Number of Edges(Storage),Number of Nodes,Production,Delivery to Distributer,Factory Issue,Sales Order
0,01/01/2023 0:00,SOS003L04P,91,146,375,0,342.0,287.0,1949.0
1,02/01/2023 0:00,SOS003L04P,91,146,375,0,1458.0,1048.0,1842.0
2,03/01/2023 0:00,SOS003L04P,91,146,375,0,1207.0,719.0,1135.0
3,04/01/2023 0:00,SOS003L04P,91,146,375,2014,1436.0,1016.0,967.0
4,05/01/2023 0:00,SOS003L04P,91,146,375,2022,896.0,1120.0,1783.0
5,06/01/2023 0:00,SOS003L04P,91,146,375,0,770.0,865.0,0.0
6,07/01/2023 0:00,SOS003L04P,91,146,375,0,1099.0,630.0,305.0
7,08/01/2023 0:00,SOS003L04P,91,146,375,2005,627.0,795.0,1927.0
8,09/01/2023 0:00,SOS003L04P,91,146,375,2014,1543.0,1215.0,1902.0
9,10/01/2023 0:00,SOS003L04P,91,146,375,1818,1228.0,2360.0,1241.0
10,11/01/2023 0:00,SOS003L04P,91,146,375,2556,1781.0,2296.0,979.0
11,12/01/2023 0:00,SOS003L04P,91,146,375,0,811.0,1134.0,1567.0
12,13/01/2023 0:00,SOS003L04P,91,146,375,0,789.0,865.0,0.0
13,14/01/2023 0:00,SOS003L04P,91,146,375,0,692.0,135.0,110.75
14,15/01/2023 0:00,SOS003L04P,91,146,375,1449,726.0,403.0,1837.0
15,16/01/2023 0:00,SOS003L04P,91,146,375,2060,1225.75,1574.0,704.0
16,17/01/2023 0:00,SOS003L04P,91,146,375,2501,1077.0,1111.0,1112.0
17,18/01/2023 0:00,SOS003L04P,91,146,375,3046,1249.0,835.0,930.0
18,19/01/2023 0:00,SOS003L04P,91,146,375,0,864.0,1215.0,1265.0
19,20/01/2023 0:00,SOS003L04P,91,146,375,2003,574.0,535.0,0.0
20,21/01/2023 0:00,SOS003L04P,91,146,375,0,655.0,589.0,1216.920018
21,22/01/2023 0:00,SOS003L04P,91,146,375,0,1341.670018,2216.67,1188.0
22,23/01/2023 0:00,SOS003L04P,91,146,375,0,875.25,720.0,679.0
23,24/01/2023 0:00,SOS003L04P,91,146,375,0,706.0,776.0,561.0
24,25/01/2023 0:00,SOS003L04P,91,146,375,0,779.0,625.0,561.0
25,26/01/2023 0:00,SOS003L04P,91,146,375,2531,631.0,595.0,1366.0
26,27/01/2023 0:00,SOS003L04P,91,146,375,0,707.0,663.0,0.0
27,28/01/2023 0:00,SOS003L04P,91,146,375,0,526.0,475.0,1986.332971
28,29/01/2023 0:00,SOS003L04P,91,146,375,993,1268.0,1646.0,1157.0
29,30/01/2023 0:00,SOS003L04P,91,146,375,4000,985.0,335.0,1069.0
30,31/01/2023 0:00,SOS003L04P,91,146,375,30,1575.0,680.0,424.0
31,01/02/2023 0:00,SOS003L04P,91,146,375,0,262.0,49.0,1775.5
32,02/02/2023 0:00,SOS003L04P,91,146,375,0,1009.0,2701.0,2006.25
33,03/02/2023 0:00,SOS003L04P,91,146,375,0,1107.0,1016.0,0.0
34,04/02/2023 0:00,SOS003L04P,91,146,375,0,503.5,755.0,334.0
35,05/02/2023 0:00,SOS003L04P,91,146,375,2000,1044.25,1130.0,2558.0
36,06/02/2023 0:00,SOS003L04P,91,146,375,2015,1212.0,1227.0,1374.0
37,07/02/2023 0:00,SOS003L04P,91,146,375,2001,1382.0,1945.0,2303.5
38,08/02/2023 0:00,SOS003L04P,91,146,375,6000,1491.0,1747.0,799.0
39,09/02/2023 0:00,SOS003L04P,91,146,375,3156,1400.0,1474.0,1826.0
40,10/02/2023 0:00,SOS003L04P,91,146,375,0,618.0,937.0,0.0
41,11/02/2023 0:00,SOS003L04P,91,146,375,0,1574.5,1532.5,140.0
42,12/02/2023 0:00,SOS003L04P,91,146,375,3021,901.0,1610.0,2120.0
43,13/02/2023 0:00,SOS003L04P,91,146,375,0,1857.0,1530.0,1787.0
44,14/02/2023 0:00,SOS003L04P,91,146,375,0,1632.0,1695.0,3165.0
45,15/02/2023 0:00,SOS003L04P,91,146,375,0,1236.0,650.0,1249.25
46,16/02/2023 0:00,SOS003L04P,91,146,375,0,1679.0,2125.0,1698.0
47,17/02/2023 0:00,SOS003L04P,91,146,375,691,721.0,1456.0,0.0
48,18/02/2023 0:00,SOS003L04P,91,146,375,476,1275.25,505.0,136.0
