,Date,Product Code,Number of Edges(Plant),Number of Edges(Storage),Number of Nodes,Production,Delivery to Distributer,Factory Issue,Sales Order
0,01/01/2023 0:00,SOS002L09P,126,195,896,2034,1698.0,2080.0,14556.0
1,02/01/2023 0:00,SOS002L09P,126,195,896,6000,9240.0,4640.0,13085.0
2,03/01/2023 0:00,SOS002L09P,126,195,896,5053,10290.44505,10801.0,8573.107971
3,04/01/2023 0:00,SOS002L09P,126,195,896,15478,10267.88696,9004.0,8487.11099
4,05/01/2023 0:00,SOS002L09P,126,195,896,16000,7193.276993,8875.0,11923.11002
5,06/01/2023 0:00,SOS002L09P,126,195,896,5015,4397.0,9742.0,0.110024155
6,07/01/2023 0:00,SOS002L09P,126,195,896,3033,8929.16401,3564.0,1582.0
7,08/01/2023 0:00,SOS002L09P,126,195,896,0,5750.110024,8324.0,11858.11002
8,09/01/2023 0:00,SOS002L09P,126,195,896,0,6022.776027,825.0,5833.666002
9,10/01/2023 0:00,SOS002L09P,126,195,896,0,3301.11099,0.0,3948.11099
10,11/01/2023 0:00,SOS002L09P,126,195,896,0,1452.555978,0.0,4874.555978
11,12/01/2023 0:00,SOS002L09P,126,195,896,14800,3465.442995,5469.0,6838.666002
12,13/01/2023 0:00,SOS002L09P,126,195,896,4760,3904.0,11424.0,0.110990338
13,14/01/2023 0:00,SOS002L09P,126,195,896,8000,7204.88901,4528.0,533.0
14,15/01/2023 0:00,SOS002L09P,126,195,896,12000,4786.332971,10245.0,11980.33297
15,16/01/2023 0:00,SOS002L09P,126,195,896,7010,9461.666969,11455.0,7774.332971
16,17/01/2023 0:00,SOS002L09P,126,195,896,6956,9604.332971,9661.0,6453.332971
17,18/01/2023 0:00,SOS002L09P,126,195,896,8166,6933.0,7740.0,3725.0
18,19/01/2023 0:00,SOS002L09P,126,195,896,8877,4531.221981,6027.0,9836.221981
19,20/01/2023 0:00,SOS002L09P,126,195,896,3012,5766.0,5248.0,0.0
20,21/01/2023 0:00,SOS002L09P,126,195,896,3003,4157.88901,2260.0,1442.328986
21,22/01/2023 0:00,SOS002L09P,126,195,896,3000,4075.326993,5246.66,9510.667029
22,23/01/2023 0:00,SOS002L09P,126,195,896,5502,6641.221981,4518.0,6119.221981
23,24/01/2023 0:00,SOS002L09P,126,195,896,6008,6276.11099,5405.0,4749.11099
24,25/01/2023 0:00,SOS002L09P,126,195,896,9006,5498.332971,5820.0,4048.332971
25,26/01/2023 0:00,SOS002L09P,126,195,896,9001,4130.0,6763.0,7409.0
26,27/01/2023 0:00,SOS002L09P,126,195,896,2417,3638.0,4990.0,1.221980676
27,28/01/2023 0:00,SOS002L09P,126,195,896,6000,4096.0,3435.0,2421.778019
28,29/01/2023 0:00,SOS002L09P,126,195,896,7000,3357.332971,6575.0,7007.554952
29,30/01/2023 0:00,SOS002L09P,126,195,896,10025,5580.221981,3852.0,6000.11099
30,31/01/2023 0:00,SOS002L09P,126,195,896,6701,8391.443961,3692.0,3845.332971
31,01/02/2023 0:00,SOS002L09P,126,195,896,0,2520.88901,750.0,13244.43901
32,02/02/2023 0:00,SOS002L09P,126,195,896,2597,7401.0,17625.0,10433.11099
33,03/02/2023 0:00,SOS002L09P,126,195,896,1392,6328.0,7656.0,0.0
34,04/02/2023 0:00,SOS002L09P,126,195,896,5197,5245.55,3756.0,1486.0
35,05/02/2023 0:00,SOS002L09P,126,195,896,3100,5086.11099,9393.0,16933.0
36,06/02/2023 0:00,SOS002L09P,126,195,896,6944,8742.0,6574.0,9378.780012
37,07/02/2023 0:00,SOS002L09P,126,195,896,15503,9131.0,8014.0,9365.439976
38,08/02/2023 0:00,SOS002L09P,126,195,896,6050,8269.0,9217.0,5543.887983
39,09/02/2023 0:00,SOS002L09P,126,195,896,6001,8678.0,9484.0,8422.0
40,10/02/2023 0:00,SOS002L09P,126,195,896,3500,3509.0,4178.0,0.0
41,11/02/2023 0:00,SOS002L09P,126,195,896,3010,4697.887983,2740.0,611.0
42,12/02/2023 0:00,SOS002L09P,126,195,896,6500,6241.0,6835.0,14769.0
43,13/02/2023 0:00,SOS002L09P,126,195,896,7000,9566.0,8385.0,10490.0
44,14/02/2023 0:00,SOS002L09P,126,195,896,4847,8319.0,6870.0,17948.55598
45,15/02/2023 0:00,SOS002L09P,126,195,896,6633,5920.0,2713.0,7113.444022
46,16/02/2023 0:00,SOS002L09P,126,195,896,4384,7184.0,6683.0,9222.221981
47,17/02/2023 0:00,SOS002L09P,126,195,896,7229,5707.11099,7520.111,0.0
48,18/02/2023 0:00,SOS002L09P,126,195,896,8227,6486.666002,7306.0,412.0
49,19/02/2023 0:00,SOS002L09P,126,195,896,12598,8871.0,10516.0,10349.441
50,20/02/2023 0:00,SOS002L09P,126,195,896,12000,7018.0,5833.0,7889.560024
51,21/02/2023 0:00,SOS002L09P,126,195,896,12685,6410.0,8307.556,70.0
52,22/02/2023 0:00,SOS002L09P,126,195,896,10000,7029.555978,5937.0,9415.0
53,23/02/2023 0:00,SOS002L09P,126,195,896,4346,8524.340036,13228.0,8335.0
54,24/02/2023 0:00,SOS002L09P,126,195,896,5633,6229.0,9605.0,0.0
55,25/02/2023 0:00,SOS002L09P,126,195,896,10000,6779.0,3005.0,742.332971
56,26/02/2023 0:00,SOS002L09P,126,195,896,4385,3440.441002,6510.0,9543.0
57,27/02/2023 0:00,SOS002L09P,126,195,896,8024,7947.665942,7400.0,7405.332971
58,28/02/2023 0:00,SOS002L09P,126,195,896,4007,8076.444022,6313.0,3397.444022
59,01/03/2023 0:00,SOS002L09P,126,195,896,4000,3409.0,8729.615,11952.65797
60,02/03/2023 0:00,SOS002L09P,126,195,896,3000,4855.109964,7235.0,8539.332971
61,03/03/2023 0:00,SOS002L09P,126,195,896,4321,4077.0,3977.0,0.0
62,04/03/2023 0:00,SOS002L09P,126,195,896,3000,5702.881039,3095.0,974.1109903
63,05/03/2023 0:00,SOS002L09P,126,195,896,4190,6768.11099,3291.0,11536.88798
64,06/03/2023 0:00,SOS002L09P,126,195,896,3016,7729.998007,3995.0,10460.11002
65,07/03/2023 0:00,SOS002L09P,126,195,896,3234,7816.0,3988.0,10081.77802
66,08/03/2023 0:00,SOS002L09P,126,195,896,5507,6764.0,4819.0,48.0
67,09/03/2023 0:00,SOS002L09P,126,195,896,5046,5626.0,4204.0,14697.33297
68,10/03/2023 0:00,SOS002L09P,126,195,896,8481,4671.0,6669.0,20.0
69,11/03/2023 0:00,SOS002L09P,126,195,896,6456,5377.0,2765.0,1458.0
70,12/03/2023 0:00,SOS002L09P,126,195,896,3500,5850.439976,8351.0,70.0
71,13/03/2023 0:00,SOS002L09P,126,195,896,2001,4081.892995,5171.0,127.7769928
72,14/03/2023 0:00,SOS002L09P,126,195,896,2012,1573.555012,851.0,131.0
73,15/03/2023 0:00,SOS002L09P,126,195,896,10474,734.0,1970.0,721.332971
74,16/03/2023 0:00,SOS002L09P,126,195,896,17541,1575.0,10415.0,12510.67198
75,17/03/2023 0:00,SOS002L09P,126,195,896,6780,5359.221981,12104.0,0.0
76,18/03/2023 0:00,SOS002L09P,126,195,896,9234,4703.220954,12052.0,2194.441002
77,19/03/2023 0:00,SOS002L09P,126,195,896,14408,3908.889976,8200.0,20880.88998
78,20/03/2023 0:00,SOS002L09P,126,195,896,13232,12687.33001,12991.0,13414.0
79,21/03/2023 0:00,SOS002L09P,126,195,896,10510,12095.0,15733.0,8728.439976
80,22/03/2023 0:00,SOS002L09P,126,195,896,10737,13787.77699,11962.0,10378.11002
81,23/03/2023 0:00,SOS002L09P,126,195,896,12797,10779.44197,11076.44,13366.77693
82,24/03/2023 0:00,SOS002L09P,126,195,896,1571,7053.444988,9351.0,0.0
83,25/03/2023 0:00,SOS002L09P,126,195,896,3344,7276.443961,3603.0,3135.889976
84,26/03/2023 0:00,SOS002L09P,126,195,896,5052,5047.0,6115.0,0.0
