,Date,Product Code,Number of Edges(Plant),Number of Edges(Storage),Number of Nodes,Production,Delivery to Distributer,Factory Issue,Sales Order
0,01/01/2023 0:00,POV001L24P,92,153,222,201,634,390.0,1829
1,02/01/2023 0:00,POV001L24P,92,153,222,804,1045,1250.0,1277
2,03/01/2023 0:00,POV001L24P,92,153,222,701,1061,938.0,999
3,04/01/2023 0:00,POV001L24P,92,153,222,2000,1071,800.0,1250
4,05/01/2023 0:00,POV001L24P,92,153,222,1300,1143,1365.0,1112
5,06/01/2023 0:00,POV001L24P,92,153,222,1,580,955.0,0
6,07/01/2023 0:00,POV001L24P,92,153,222,0,586,230.0,530
7,08/01/2023 0:00,POV001L24P,92,153,222,1202,725,801.0,1082
8,09/01/2023 0:00,POV001L24P,92,153,222,1403,1013,547.0,1390
9,10/01/2023 0:00,POV001L24P,92,153,222,0,437,1170.0,812
10,11/01/2023 0:00,POV001L24P,92,153,222,1502,1237,1055.0,879
11,12/01/2023 0:00,POV001L24P,92,153,222,2007,645,665.0,1200
12,13/01/2023 0:00,POV001L24P,92,153,222,805,720,510.0,0
13,14/01/2023 0:00,POV001L24P,92,153,222,0,390,440.0,179
14,15/01/2023 0:00,POV001L24P,92,153,222,0,637,1235.0,2175
15,16/01/2023 0:00,POV001L24P,92,153,222,653,1802,1263.0,790
16,17/01/2023 0:00,POV001L24P,92,153,222,3001,961,610.0,533
17,18/01/2023 0:00,POV001L24P,92,153,222,1501,1413,1734.0,1212
18,19/01/2023 0:00,POV001L24P,92,153,222,0,891,1365.0,1879
19,20/01/2023 0:00,POV001L24P,92,153,222,802,1652,1597.0,0
20,21/01/2023 0:00,POV001L24P,92,153,222,1501,780,249.0,15
21,22/01/2023 0:00,POV001L24P,92,153,222,1000,210,640.0,2604
22,23/01/2023 0:00,POV001L24P,92,153,222,604,1831,1859.0,1433
23,24/01/2023 0:00,POV001L24P,92,153,222,505,1091,687.0,309
24,25/01/2023 0:00,POV001L24P,92,153,222,2501,1034,788.0,1161
25,26/01/2023 0:00,POV001L24P,92,153,222,506,714,1140.0,1868
26,27/01/2023 0:00,POV001L24P,92,153,222,803,1001,1205.0,0
27,28/01/2023 0:00,POV001L24P,92,153,222,0,1323,811.0,180
28,29/01/2023 0:00,POV001L24P,92,153,222,2005,454,0.0,1662
29,30/01/2023 0:00,POV001L24P,92,153,222,1009,824,1620.0,2488
30,31/01/2023 0:00,POV001L24P,92,153,222,1203,2528,1736.0,1309
31,01/02/2023 0:00,POV001L24P,92,153,222,0,492,340.0,5628
32,02/02/2023 0:00,POV001L24P,92,153,222,3505,677,740.0,3692
33,03/02/2023 0:00,POV001L24P,92,153,222,1501,1791,1641.0,0
34,04/02/2023 0:00,POV001L24P,92,153,222,0,964,1399.0,525
35,05/02/2023 0:00,POV001L24P,92,153,222,2501,1949,2050.0,4460
36,06/02/2023 0:00,POV001L24P,92,153,222,2477,1332,910.0,1950
37,07/02/2023 0:00,POV001L24P,92,153,222,101,2014,2115.0,1716
38,08/02/2023 0:00,POV001L24P,92,153,222,2500,1729,1955.0,2746
39,09/02/2023 0:00,POV001L24P,92,153,222,2486,1734,1680.0,2542
40,10/02/2023 0:00,POV001L24P,92,153,222,2063,1673,1973.0,0
41,11/02/2023 0:00,POV001L24P,92,153,222,2000,1389,1300.0,445
42,12/02/2023 0:00,POV001L24P,92,153,222,3952,1998,3553.0,4469
43,13/02/2023 0:00,POV001L24P,92,153,222,2952,3398,4134.0,3515
44,14/02/2023 0:00,POV001L24P,92,153,222,3000,4189,3333.0,1571
45,15/02/2023 0:00,POV001L24P,92,153,222,3000,1902,925.0,1644
46,16/02/2023 0:00,POV001L24P,92,153,222,3000,2702,2871.0,1916
47,17/02/2023 0:00,POV001L24P,92,153,222,3,617,1871.0,0
48,18/02/2023 0:00,POV001L24P,92,153,222,2000,2493,1387.0,100
49,19/02/2023 0:00,POV001L24P,92,153,222,2476,1998,2297.0,2722
50,20/02/2023 0:00,POV001L24P,92,153,222,4764,1857,3147.0,1269
51,21/02/2023 0:00,POV001L24P,92,153,222,0,2055,666.0,0
52,22/02/2023 0:00,POV001L24P,92,153,222,2003,1932,2170.0,1379
53,23/02/2023 0:00,POV001L24P,92,153,222,1500,1630,1920.0,1845
54,24/02/2023 0:00,POV001L24P,92,153,222,0,1729,1905.0,0
55,25/02/2023 0:00,POV001L24P,92,153,222,1001,1327,809.0,188
56,26/02/2023 0:00,POV001L24P,92,153,222,2000,773,1140.0,2580
57,27/02/2023 0:00,POV001L24P,92,153,222,1028,2031,1885.734,1312
58,28/02/2023 0:00,POV001L24P,92,153,222,1610,1364,1485.0,1353
59,01/03/2023 0:00,POV001L24P,92,153,222,1500,1103,910.0,2787
60,02/03/2023 0:00,POV001L24P,92,153,222,1602,1242,1911.0,3287
61,03/03/2023 0:00,POV001L24P,92,153,222,1801,1495,1915.0,0
62,04/03/2023 0:00,POV001L24P,92,153,222,2007,2585,1330.0,150
63,05/03/2023 0:00,POV001L24P,92,153,222,2000,1270,1358.0,3326
64,06/03/2023 0:00,POV001L24P,92,153,222,1007,1496,1375.0,3238
65,07/03/2023 0:00,POV001L24P,92,153,222,1000,2308,2305.0,2506
66,08/03/2023 0:00,POV001L24P,92,153,222,1004,1599,1279.0,0
67,09/03/2023 0:00,POV001L24P,92,153,222,685,1114,1310.0,5999
68,10/03/2023 0:00,POV001L24P,92,153,222,1736,1873,2073.0,0
69,11/03/2023 0:00,POV001L24P,92,153,222,2001,1624,934.0,490
70,12/03/2023 0:00,POV001L24P,92,153,222,2000,1553,1854.0,7043
71,13/03/2023 0:00,POV001L24P,92,153,222,2838,2191,1817.0,3820
72,14/03/2023 0:00,POV001L24P,92,153,222,4281,3573,3747.0,3325
73,15/03/2023 0:00,POV001L24P,92,153,222,5631,4748,4940.0,2016
74,16/03/2023 0:00,POV001L24P,92,153,222,2052,4700,5063.0,3218
75,17/03/2023 0:00,POV001L24P,92,153,222,2786,3023,3171.0,0
76,18/03/2023 0:00,POV001L24P,92,153,222,2507,2139,1439.0,542
77,19/03/2023 0:00,POV001L24P,92,153,222,3000,2050,2718.0,5634
78,20/03/2023 0:00,POV001L24P,92,153,222,5504,2831,2512.0,3471
79,21/03/2023 0:00,POV001L24P,92,153,222,3369,3661,4415.0,2267
80,22/03/2023 0:00,POV001L24P,92,153,222,3933,3397,4290.0,1980
81,23/03/2023 0:00,POV001L24P,92,153,222,3377,1555,2085.0,5664
82,24/03/2023 0:00,POV001L24P,92,153,222,1165,2536,1421.0,0
83,25/03/2023 0:00,POV001L24P,92,153,222,0,2897,2382.0,770
84,26/03/2023 0:00,POV001L24P,92,153,222,2506,3514,4418.0,0
85,27/03/2023 0:00,POV001L24P,92,153,222,791,1527,1490.0,6067
86,28/03/2023 0:00,POV001L24P,92,153,222,4001,1776,1055.0,2358
87,29/03/2023 0:00,POV001L24P,92,153,222,2554,4011,3030.0,2202
88,30/03/2023 0:00,POV001L24P,92,153,222,2001,2836,2920.0,1330
89,31/03/2023 0:00,POV001L24P,92,153,222,0,1955,1709.0,0
90,01/04/2023 0:00,POV001L24P,92,153,222,7001,252,660.0,90
91,02/04/2023 0:00,POV001L24P,92,153,222,2000,678,4870.0,3632
92,03/04/2023 0:00,POV001L24P,92,153,222,2003,3174,3644.0,2205
93,04/04/2023 0:00,POV001L24P,92,153,222,1970,2330,1700.0,2759
94,05/04/2023 0:00,POV001L24P,92,153,222,3500,2796,2810.0,1459
95,06/04/2023 0:00,POV001L24P,92,153,222,3884,2020,2607.0,3895
96,07/04/2023 0:00,POV001L24P,92,153,222,0,2752,3315.0,0
97,08/04/2023 0:00,POV001L24P,92,153,222,0,1422,924.0,615
98,09/04/2023 0:00,POV001L24P,92,153,222,3117,1349,1045.0,5675
99,10/04/2023 0:00,POV001L24P,92,153,222,2502,3138,2070.0,2466
100,11/04/2023 0:00,POV001L24P,92,153,222,5005,3403,3125.0,1648
101,12/04/2023 0:00,POV001L24P,92,153,222,3000,1453,2036.0,2074
102,13/04/2023 0:00,POV001L24P,92,153,222,1000,2427,3021.0,4713
103,14/04/2023 0:00,POV001L24P,92,153,222,0,2740,1656.0,0
104,15/04/2023 0:00,POV001L24P,92,153,222,1244,1345,1330.0,310
105,16/04/2023 0:00,POV001L24P,92,153,222,3592,1668,1300.0,4148
106,17/04/2023 0:00,POV001L24P,92,153,222,1503,3271,2275.0,3071
107,18/04/2023 0:00,POV001L24P,92,153,222,1459,3140,3283.0,1928
108,19/04/2023 0:00,POV001L24P,92,153,222,2438,1994,2210.0,225
109,20/04/2023 0:00,POV001L24P,92,153,222,2951,782,397.0,297
110,21/04/2023 0:00,POV001L24P,92,153,222,0,52,0.0,0
111,22/04/2023 0:00,POV001L24P,92,153,222,0,0,0.0,0
112,23/04/2023 0:00,POV001L24P,92,153,222,0,0,0.0,0
113,24/04/2023 0:00,POV001L24P,92,153,222,0,0,0.0,0
114,25/04/2023 0:00,POV001L24P,92,153,222,0,410,470.0,849
115,26/04/2023 0:00,POV001L24P,92,153,222,0,1219,1010.0,2564
116,27/04/2023 0:00,POV001L24P,92,153,222,0,2062,1380.0,3577
117,28/04/2023 0:00,POV001L24P,92,153,222,0,1083,575.0,0
118,29/04/2023 0:00,POV001L24P,92,153,222,0,1494,725.0,70
119,30/04/2023 0:00,POV001L24P,92,153,222,0,279,4.0,3529
120,01/05/2023 0:00,POV001L24P,92,153,222,0,423,0.0,0
121,02/05/2023 0:00,POV001L24P,92,153,222,0,107,0.0,1888
122,03/05/2023 0:00,POV001L24P,92,153,222,0,102,0.0,70
123,04/05/2023 0:00,POV001L24P,92,153,222,0,0,0.0,2436
124,05/05/2023 0:00,POV001L24P,92,153,222,4008,0,0.0,0
125,06/05/2023 0:00,POV001L24P,92,153,222,0,256,324.0,1398
126,07/05/2023 0:00,POV001L24P,92,153,222,4033,1390,2559.0,3866
127,08/05/2023 0:00,POV001L24P,92,153,222,3794,3741,4079.0,3223
128,09/05/2023 0:00,POV001L24P,92,153,222,1000,3063,3376.0,1223
129,10/05/2023 0:00,POV001L24P,92,153,222,400,2717,3018.0,1103
130,11/05/2023 0:00,POV001L24P,92,153,222,4002,1835,2590.0,2263
131,12/05/2023 0:00,POV001L24P,92,153,222,2510,2989,3286.0,0
132,13/05/2023 0:00,POV001L24P,92,153,222,1001,1763,2020.0,85
133,14/05/2023 0:00,POV001L24P,92,153,222,6001,1164,1340.0,2605
134,15/05/2023 0:00,POV001L24P,92,153,222,2140,2352,1515.0,1430
135,16/05/2023 0:00,POV001L24P,92,153,222,1000,2649,2803.0,1621
136,17/05/2023 0:00,POV001L24P,92,153,222,2000,1865,1910.0,1053
137,18/05/2023 0:00,POV001L24P,92,153,222,2002,1252,1565.0,1928
138,19/05/2023 0:00,POV001L24P,92,153,222,1030,1504,745.0,0
139,20/05/2023 0:00,POV001L24P,92,153,222,2500,618,609.0,391
140,21/05/2023 0:00,POV001L24P,92,153,222,1514,1268,1910.0,2228
141,22/05/2023 0:00,POV001L24P,92,153,222,0,1658,285.0,1746
142,23/05/2023 0:00,POV001L24P,92,153,222,0,1585,1645.0,953
143,24/05/2023 0:00,POV001L24P,92,153,222,0,1218,819.0,901
144,25/05/2023 0:00,POV001L24P,92,153,222,1499,1059,685.0,1108
145,26/05/2023 0:00,POV001L24P,92,153,222,0,465,130.0,0
146,27/05/2023 0:00,POV001L24P,92,153,222,1502,600,950.0,201
147,28/05/2023 0:00,POV001L24P,92,153,222,507,962,380.0,2558
148,29/05/2023 0:00,POV001L24P,92,153,222,501,2187,2405.0,1091
149,30/05/2023 0:00,POV001L24P,92,153,222,2008,964,1150.0,1261
150,31/05/2023 0:00,POV001L24P,92,153,222,0,1162,1110.0,736
151,01/06/2023 0:00,POV001L24P,92,153,222,0,299,850.0,1253
152,02/06/2023 0:00,POV001L24P,92,153,222,697,736,0.0,0
153,03/06/2023 0:00,POV001L24P,92,153,222,0,623,150.0,205
154,04/06/2023 0:00,POV001L24P,92,153,222,701,312,890.0,2163
155,05/06/2023 0:00,POV001L24P,92,153,222,300,1446,765.0,1779
156,06/06/2023 0:00,POV001L24P,92,153,222,702,1634,974.0,911
157,07/06/2023 0:00,POV001L24P,92,153,222,451,1130,0.0,777
158,08/06/2023 0:00,POV001L24P,92,153,222,1101,597,0.0,1186
159,09/06/2023 0:00,POV001L24P,92,153,222,0,342,0.0,0
160,10/06/2023 0:00,POV001L24P,92,153,222,712,608,347.0,605
161,11/06/2023 0:00,POV001L24P,92,153,222,504,896,799.0,2090
162,12/06/2023 0:00,POV001L24P,92,153,222,1502,1276,857.0,2521
163,13/06/2023 0:00,POV001L24P,92,153,222,1512,1708,1830.0,1743
164,14/06/2023 0:00,POV001L24P,92,153,222,1506,1407,1903.0,1306
165,15/06/2023 0:00,POV001L24P,92,153,222,1509,781,1675.0,1019
166,16/06/2023 0:00,POV001L24P,92,153,222,1500,1639,0.0,0
167,17/06/2023 0:00,POV001L24P,92,153,222,2003,1153,500.0,130
168,18/06/2023 0:00,POV001L24P,92,153,222,2507,855,1893.0,4125
169,19/06/2023 0:00,POV001L24P,92,153,222,2000,2134,2300.0,3128
170,20/06/2023 0:00,POV001L24P,92,153,222,4007,3017,3770.0,3165
171,21/06/2023 0:00,POV001L24P,92,153,222,4005,3290,4155.0,2417
