,Date,Product Code,Number of Edges(Plant),Number of Edges(Storage),Number of Nodes,Production,Delivery to Distributer,Factory Issue,Sales Order
0,01/01/2023 0:00,SOS250M48P,49,88,50,0,69.0,0.0,1159
1,02/01/2023 0:00,SOS250M48P,49,88,50,0,66.0,0.0,502
2,03/01/2023 0:00,SOS250M48P,49,88,50,0,24.0,0.0,290
3,04/01/2023 0:00,SOS250M48P,49,88,50,0,0.0,0.0,485
4,05/01/2023 0:00,SOS250M48P,49,88,50,0,0.0,0.0,555
5,06/01/2023 0:00,SOS250M48P,49,88,50,0,0.0,0.0,0
6,07/01/2023 0:00,SOS250M48P,49,88,50,0,10.0,0.0,114
7,08/01/2023 0:00,SOS250M48P,49,88,50,1818,450.0,1055.0,495
8,09/01/2023 0:00,SOS250M48P,49,88,50,2974,789.0,1375.0,643
9,10/01/2023 0:00,SOS250M48P,49,88,50,0,760.0,937.0,457
10,11/01/2023 0:00,SOS250M48P,49,88,50,0,931.0,715.0,199
11,12/01/2023 0:00,SOS250M48P,49,88,50,0,593.0,566.0,344
12,13/01/2023 0:00,SOS250M48P,49,88,50,0,284.0,104.0,0
13,14/01/2023 0:00,SOS250M48P,49,88,50,0,355.0,33.0,52
14,15/01/2023 0:00,SOS250M48P,49,88,50,2,379.0,9.0,1338
15,16/01/2023 0:00,SOS250M48P,49,88,50,0,155.0,0.0,212
16,17/01/2023 0:00,SOS250M48P,49,88,50,800,190.0,150.0,267
17,18/01/2023 0:00,SOS250M48P,49,88,50,3701,901.0,1926.0,105
18,19/01/2023 0:00,SOS250M48P,49,88,50,5,602.0,241.0,527
19,20/01/2023 0:00,SOS250M48P,49,88,50,0,255.0,260.0,0
20,21/01/2023 0:00,SOS250M48P,49,88,50,0,511.0,385.0,6
21,22/01/2023 0:00,SOS250M48P,49,88,50,0,347.0,180.0,453
22,23/01/2023 0:00,SOS250M48P,49,88,50,0,254.0,253.0,493
23,24/01/2023 0:00,SOS250M48P,49,88,50,0,345.0009964,508.0,338
24,25/01/2023 0:00,SOS250M48P,49,88,50,0,302.0,480.0,287
25,26/01/2023 0:00,SOS250M48P,49,88,50,4,367.0,127.0,270
26,27/01/2023 0:00,SOS250M48P,49,88,50,0,175.0,0.0,0
27,28/01/2023 0:00,SOS250M48P,49,88,50,0,167.0,0.0,25
28,29/01/2023 0:00,SOS250M48P,49,88,50,0,83.0,0.0,441
29,30/01/2023 0:00,SOS250M48P,49,88,50,2500,200.0,268.0,522
30,31/01/2023 0:00,SOS250M48P,49,88,50,1,416.0,751.0,130
31,01/02/2023 0:00,SOS250M48P,49,88,50,0,435.0,355.0,791
32,02/02/2023 0:00,SOS250M48P,49,88,50,0,501.9990036,1249.0,454
33,03/02/2023 0:00,SOS250M48P,49,88,50,0,311.0,612.0,0
34,04/02/2023 0:00,SOS250M48P,49,88,50,0,266.0,85.0,5
35,05/02/2023 0:00,SOS250M48P,49,88,50,31,209.0,77.0,769
36,06/02/2023 0:00,SOS250M48P,49,88,50,0,184.0,0.0,464
37,07/02/2023 0:00,SOS250M48P,49,88,50,0,80.0,0.0,278
38,08/02/2023 0:00,SOS250M48P,49,88,50,0,0.0,0.0,255
39,09/02/2023 0:00,SOS250M48P,49,88,50,0,0.0,0.0,165
40,10/02/2023 0:00,SOS250M48P,49,88,50,0,0.0,0.0,0
41,11/02/2023 0:00,SOS250M48P,49,88,50,0,0.0,0.0,0
42,12/02/2023 0:00,SOS250M48P,49,88,50,0,5.0,0.0,760
43,13/02/2023 0:00,SOS250M48P,49,88,50,0,0.0,0.0,306
44,14/02/2023 0:00,SOS250M48P,49,88,50,1969,21.0,20.0,648
45,15/02/2023 0:00,SOS250M48P,49,88,50,4329,485.0,1626.0,420
46,16/02/2023 0:00,SOS250M48P,49,88,50,907,883.0,1591.0,139
47,17/02/2023 0:00,SOS250M48P,49,88,50,0,682.0,813.0,0
48,18/02/2023 0:00,SOS250M48P,49,88,50,0,1090.0,300.0,10
49,19/02/2023 0:00,SOS250M48P,49,88,50,0,470.0,145.0,324
50,20/02/2023 0:00,SOS250M48P,49,88,50,0,328.0,100.0,272
51,21/02/2023 0:00,SOS250M48P,49,88,50,0,297.0,290.0,0
52,22/02/2023 0:00,SOS250M48P,49,88,50,0,357.0,192.0,515
53,23/02/2023 0:00,SOS250M48P,49,88,50,0,599.0,784.0,293
54,24/02/2023 0:00,SOS250M48P,49,88,50,0,326.0,336.0,0
55,25/02/2023 0:00,SOS250M48P,49,88,50,0,72.0,0.0,78
56,26/02/2023 0:00,SOS250M48P,49,88,50,0,154.0,94.0,524
